
> backend@1.0.0 dev
> ts-node --transpile-only src/index.ts

[2026-03-06T23:44:29.830Z] GET /api/entries/186?periodo=2026
[2026-03-06T23:44:29.830Z] GET /api/entries/189?periodo=2026
[2026-03-06T23:44:29.831Z] GET /api/entries/190?periodo=2026
[2026-03-06T23:44:29.832Z] GET /api/entries/194?periodo=2026
[2026-03-06T23:44:29.832Z] GET /api/entries/192?periodo=2026
[2026-03-06T23:44:29.833Z] GET /api/entries/195?periodo=2026
[2026-03-06T23:44:29.834Z] GET /api/entries/191?periodo=2026
[2026-03-06T23:44:29.835Z] GET /api/entries/193?periodo=2026
[2026-03-06T23:44:29.836Z] GET /api/entries/197?periodo=2026
[2026-03-06T23:44:29.836Z] GET /api/entries/196?periodo=2026
[2026-03-06T23:44:29.837Z] GET /api/entries/198?periodo=2026
[2026-03-06T23:44:29.837Z] GET /api/entries/201?periodo=2026
[2026-03-06T23:44:29.838Z] GET /api/entries/200?periodo=2026
[2026-03-06T23:44:29.838Z] GET /api/entries/199?periodo=2026
[2026-03-06T23:44:29.839Z] GET /api/entries/203?periodo=2026
[2026-03-06T23:44:29.839Z] GET /api/entries/202?periodo=2026
[2026-03-06T23:44:29.839Z] GET /api/entries/204?periodo=2026
[2026-03-06T23:44:29.840Z] GET /api/entries/205?periodo=2026
[2026-03-06T23:44:29.841Z] GET /api/entries/207?periodo=2026
[2026-03-06T23:44:29.841Z] GET /api/entries/206?periodo=2026
[2026-03-06T23:44:29.841Z] GET /api/entries/208?periodo=2026
[2026-03-06T23:44:29.842Z] GET /api/entries/209?periodo=2026
[2026-03-06T23:44:29.842Z] GET /api/entries/210?periodo=2026
[2026-03-06T23:44:29.843Z] GET /api/entries/211?periodo=2026
[2026-03-06T23:44:29.843Z] GET /api/entries/214?periodo=2026
[2026-03-06T23:44:29.843Z] GET /api/entries/212?periodo=2026
[2026-03-06T23:44:29.844Z] GET /api/entries/213?periodo=2026
[2026-03-06T23:44:29.844Z] GET /api/entries/215?periodo=2026
[2026-03-06T23:44:29.844Z] GET /api/entries/216?periodo=2026
[2026-03-06T23:44:29.845Z] GET /api/entries/218?periodo=2026
[2026-03-06T23:44:29.845Z] GET /api/entries/217?periodo=2026
[2026-03-06T23:44:29.846Z] GET /api/entries/219?periodo=2026
[2026-03-06T23:44:29.846Z] GET /api/entries/220?periodo=2026
[2026-03-06T23:44:29.846Z] GET /api/entries/222?periodo=2026
[2026-03-06T23:44:29.847Z] OPTIONS /api/entries/415?periodo=2026
[2026-03-06T23:44:29.847Z] GET /api/entries/221?periodo=2026
[2026-03-06T23:44:29.847Z] GET /api/entries/223?periodo=2026
[2026-03-06T23:44:29.848Z] GET /api/entries/224?periodo=2026
[2026-03-06T23:44:29.848Z] OPTIONS /api/entries/417?periodo=2026
[2026-03-06T23:44:29.848Z] OPTIONS /api/entries/416?periodo=2026
[2026-03-06T23:44:29.848Z] GET /api/entries/225?periodo=2026
[2026-03-06T23:44:29.849Z] GET /api/entries/226?periodo=2026
[2026-03-06T23:44:29.849Z] GET /api/entries/228?periodo=2026
[2026-03-06T23:44:29.850Z] GET /api/entries/229?periodo=2026
[2026-03-06T23:44:29.851Z] GET /api/entries/230?periodo=2026
[2026-03-06T23:44:29.851Z] GET /api/entries/234?periodo=2026
[2026-03-06T23:44:29.852Z] GET /api/entries/233?periodo=2026
[2026-03-06T23:44:29.852Z] GET /api/entries/235?periodo=2026
[2026-03-06T23:44:29.853Z] GET /api/entries/238?periodo=2026
[2026-03-06T23:44:29.854Z] GET /api/entries/236?periodo=2026
[2026-03-06T23:44:29.855Z] GET /api/entries/237?periodo=2026
[2026-03-06T23:44:29.856Z] GET /api/entries/239?periodo=2026
[2026-03-06T23:44:29.856Z] GET /api/entries/240?periodo=2026
[2026-03-06T23:44:29.857Z] GET /api/entries/243?periodo=2026
[2026-03-06T23:44:29.858Z] GET /api/entries/242?periodo=2026
[2026-03-06T23:44:29.858Z] GET /api/entries/244?periodo=2026
[2026-03-06T23:44:29.859Z] GET /api/entries/245?periodo=2026
[2026-03-06T23:44:29.859Z] GET /api/entries/246?periodo=2026
[2026-03-06T23:44:29.859Z] GET /api/entries/247?periodo=2026
[2026-03-06T23:44:29.860Z] GET /api/entries/248?periodo=2026
[2026-03-06T23:44:29.860Z] GET /api/entries/249?periodo=2026
[2026-03-06T23:44:29.861Z] GET /api/entries/252?periodo=2026
[2026-03-06T23:44:29.861Z] GET /api/entries/250?periodo=2026
[2026-03-06T23:44:29.861Z] GET /api/entries/251?periodo=2026
[2026-03-06T23:44:29.862Z] GET /api/entries/253?periodo=2026
[2026-03-06T23:44:29.862Z] GET /api/entries/254?periodo=2026
[2026-03-06T23:44:29.863Z] GET /api/entries/255?periodo=2026
[2026-03-06T23:44:29.863Z] GET /api/entries/258?periodo=2026
[2026-03-06T23:44:29.863Z] GET /api/entries/259?periodo=2026
[2026-03-06T23:44:29.864Z] GET /api/entries/260?periodo=2026
[2026-03-06T23:44:29.865Z] GET /api/entries/261?periodo=2026
[2026-03-06T23:44:29.865Z] GET /api/entries/257?periodo=2026
[2026-03-06T23:44:29.865Z] GET /api/entries/262?periodo=2026
[2026-03-06T23:44:29.865Z] GET /api/entries/263?periodo=2026
[2026-03-06T23:44:29.866Z] GET /api/entries/267?periodo=2026
[2026-03-06T23:44:29.866Z] GET /api/entries/266?periodo=2026
[2026-03-06T23:44:29.867Z] GET /api/entries/268?periodo=2026
[2026-03-06T23:44:29.868Z] GET /api/entries/264?periodo=2026
[2026-03-06T23:44:29.868Z] GET /api/entries/265?periodo=2026
[2026-03-06T23:44:29.868Z] GET /api/entries/269?periodo=2026
[2026-03-06T23:44:29.869Z] GET /api/entries/270?periodo=2026
[2026-03-06T23:44:29.869Z] GET /api/entries/271?periodo=2026
[2026-03-06T23:44:29.870Z] GET /api/entries/272?periodo=2026
[2026-03-06T23:44:29.871Z] GET /api/entries/273?periodo=2026
[2026-03-06T23:44:29.871Z] GET /api/entries/274?periodo=2026
[2026-03-06T23:44:29.872Z] GET /api/entries/275?periodo=2026
[2026-03-06T23:44:29.872Z] GET /api/entries/276?periodo=2026
[2026-03-06T23:44:29.873Z] GET /api/entries/277?periodo=2026
[2026-03-06T23:44:29.873Z] GET /api/entries/278?periodo=2026
[2026-03-06T23:44:29.874Z] GET /api/entries/281?periodo=2026
[2026-03-06T23:44:29.874Z] GET /api/entries/280?periodo=2026
[2026-03-06T23:44:29.875Z] GET /api/entries/282?periodo=2026
[2026-03-06T23:44:29.875Z] GET /api/entries/279?periodo=2026
[2026-03-06T23:44:29.876Z] GET /api/entries/283?periodo=2026
[2026-03-06T23:44:29.876Z] GET /api/entries/284?periodo=2026
[2026-03-06T23:44:29.876Z] GET /api/entries/286?periodo=2026
[2026-03-06T23:44:29.877Z] GET /api/entries/285?periodo=2026
[2026-03-06T23:44:29.877Z] GET /api/entries/290?periodo=2026
[2026-03-06T23:44:29.878Z] GET /api/entries/289?periodo=2026
[2026-03-06T23:44:29.878Z] GET /api/entries/288?periodo=2026
[2026-03-06T23:44:29.879Z] GET /api/entries/291?periodo=2026
[2026-03-06T23:44:29.879Z] GET /api/entries/292?periodo=2026
[2026-03-06T23:44:29.879Z] GET /api/entries/294?periodo=2026
[2026-03-06T23:44:29.880Z] GET /api/entries/293?periodo=2026
[2026-03-06T23:44:29.880Z] GET /api/entries/298?periodo=2026
[2026-03-06T23:44:29.880Z] GET /api/entries/299?periodo=2026
[2026-03-06T23:44:29.881Z] GET /api/entries/296?periodo=2026
[2026-03-06T23:44:29.881Z] GET /api/entries/295?periodo=2026
[2026-03-06T23:44:29.881Z] GET /api/entries/297?periodo=2026
[2026-03-06T23:44:29.882Z] GET /api/entries/300?periodo=2026
[2026-03-06T23:44:29.883Z] GET /api/entries/301?periodo=2026
[2026-03-06T23:44:29.884Z] GET /api/entries/302?periodo=2026
[2026-03-06T23:44:29.884Z] GET /api/entries/303?periodo=2026
[2026-03-06T23:44:29.884Z] GET /api/entries/305?periodo=2026
[2026-03-06T23:44:29.885Z] GET /api/entries/304?periodo=2026
[2026-03-06T23:44:29.885Z] GET /api/entries/306?periodo=2026
[2026-03-06T23:44:29.886Z] GET /api/entries/307?periodo=2026
[2026-03-06T23:44:29.886Z] GET /api/entries/415?periodo=2026
[2026-03-06T23:44:29.886Z] GET /api/entries/417?periodo=2026
[2026-03-06T23:44:29.887Z] GET /api/entries/416?periodo=2026
[2026-03-06T23:44:30.977Z] OPTIONS /api/activities?periodo=2026
[2026-03-06T23:44:30.978Z] GET /api/activities?periodo=2026
[2026-03-06T23:44:30.985Z] GET /api/activities?periodo=2026
[2026-03-06T23:44:34.958Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-06T23:44:34.958Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-06T23:44:34.959Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-06T23:44:34.959Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-06T23:44:34.960Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-06T23:44:34.961Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-06T23:44:34.961Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-06T23:44:34.961Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-06T23:44:34.962Z] GET /api/catalogs/ped/objectives
[2026-03-06T23:44:34.962Z] GET /api/catalogs/ods?periodo=2026
[2026-03-06T23:44:34.962Z] OPTIONS /api/catalogs/ppas-types
[2026-03-06T23:44:34.962Z] OPTIONS /api/catalogs/budget-programs?periodo=2026
[2026-03-06T23:44:34.962Z] GET /api/catalogs/ped/strategies
[2026-03-06T23:44:34.963Z] GET /api/catalogs/ped/action-lines
[2026-03-06T23:44:34.964Z] GET /api/catalogs/ppas-types
[2026-03-06T23:44:34.967Z] GET /api/catalogs/budget-programs?periodo=2026
[2026-03-06T23:44:34.967Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-06T23:44:34.968Z] GET /api/catalogs/ped/objectives
[2026-03-06T23:44:34.968Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-06T23:44:34.971Z] GET /api/catalogs/ods?periodo=2026
[2026-03-06T23:44:34.971Z] GET /api/catalogs/ppas-types
[2026-03-06T23:44:34.973Z] GET /api/catalogs/ped/strategies
[2026-03-06T23:44:34.974Z] OPTIONS /api/catalogs/default-classification
[2026-03-06T23:44:34.974Z] GET /api/catalogs/ped/action-lines
[2026-03-06T23:44:34.974Z] GET /api/catalogs/budget-programs?periodo=2026
[2026-03-06T23:44:34.975Z] GET /api/catalogs/default-classification
[default-classification] JWT user.id=156 type=string
[default-classification] depRaw=[{"name":"Secretaría de Salud"}]
Default classification for "Secretaría de Salud": titulo="SISTEMA DE SALUD PARA EL BIENESTAR"(14), tema="PROMOCIÓN, PREVENCIÓN Y ATENCIÓN TEMPRANA"(26), subtema="Cuidado de la salud mental y prevención de las adicciones"(14) | allowed: 1 titulos
[2026-03-06T23:44:34.985Z] GET /api/catalogs/default-classification
[default-classification] JWT user.id=156 type=string
[2026-03-06T23:44:34.986Z] OPTIONS /api/catalogs/narrative-themes?periodo=2026&title_id=14
[2026-03-06T23:44:34.986Z] GET /api/catalogs/narrative-themes?periodo=2026&title_id=14
[default-classification] depRaw=[{"name":"Secretaría de Salud"}]
[2026-03-06T23:44:34.990Z] OPTIONS /api/catalogs/narrative-subthemes?periodo=2026&theme_id=26
Default classification for "Secretaría de Salud": titulo="SISTEMA DE SALUD PARA EL BIENESTAR"(14), tema="PROMOCIÓN, PREVENCIÓN Y ATENCIÓN TEMPRANA"(26), subtema="Cuidado de la salud mental y prevención de las adicciones"(14) | allowed: 1 titulos
[2026-03-06T23:44:34.991Z] GET /api/catalogs/narrative-subthemes?periodo=2026&theme_id=26
[2026-03-06T23:44:34.991Z] GET /api/catalogs/narrative-themes?periodo=2026&title_id=14
[2026-03-06T23:44:35.006Z] GET /api/catalogs/narrative-subthemes?periodo=2026&theme_id=26
[2026-03-06T23:44:36.083Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-06T23:44:36.084Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-06T23:44:36.087Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-06T23:44:48.124Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-06T23:44:48.124Z] OPTIONS /api/activities?periodo=2026
[2026-03-06T23:44:48.124Z] GET /api/dashboard/stats?periodo=2026
[2026-03-06T23:44:48.125Z] GET /api/activities?periodo=2026
[2026-03-06T23:44:48.128Z] GET /api/dashboard/stats?periodo=2026
[2026-03-06T23:44:48.129Z] GET /api/activities?periodo=2026
[2026-03-06T23:49:31.708Z] OPTIONS /api/auth/login
[2026-03-06T23:49:31.709Z] POST /api/auth/login
Login Successful: admin@seplan.gob.mx | Roles: SuperAdministrador | Mission: undefined
[2026-03-06T23:49:31.756Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-06T23:49:31.757Z] OPTIONS /api/activities?periodo=2026
[2026-03-06T23:49:31.757Z] GET /api/dashboard/stats?periodo=2026
[2026-03-06T23:49:31.758Z] GET /api/activities?periodo=2026
[2026-03-06T23:49:31.762Z] GET /api/activities?periodo=2026
[2026-03-06T23:49:31.766Z] GET /api/dashboard/stats?periodo=2026
[2026-03-06T23:49:59.861Z] OPTIONS /api/stats/global?periodo=2026
[2026-03-06T23:49:59.861Z] GET /api/stats/global?periodo=2026
[2026-03-06T23:49:59.884Z] GET /api/stats/global?periodo=2026
[2026-03-06T23:50:07.858Z] OPTIONS /api/entities?periodo=2026
[2026-03-06T23:50:07.858Z] GET /api/entities?periodo=2026
[2026-03-06T23:50:07.913Z] GET /api/entities?periodo=2026
[2026-03-06T23:50:07.920Z] OPTIONS /api/entries/2?periodo=2026
[2026-03-06T23:50:07.921Z] OPTIONS /api/entries/3?periodo=2026
[2026-03-06T23:50:07.923Z] OPTIONS /api/entries/6?periodo=2026
[2026-03-06T23:50:07.924Z] OPTIONS /api/entries/4?periodo=2026
[2026-03-06T23:50:07.924Z] OPTIONS /api/entries/5?periodo=2026
[2026-03-06T23:50:07.925Z] OPTIONS /api/entries/7?periodo=2026
[2026-03-06T23:50:07.925Z] GET /api/entries/2?periodo=2026
[2026-03-06T23:50:07.934Z] GET /api/entries/3?periodo=2026
[2026-03-06T23:50:07.934Z] GET /api/entries/6?periodo=2026
[2026-03-06T23:50:07.935Z] GET /api/entries/4?periodo=2026
[2026-03-06T23:50:07.935Z] OPTIONS /api/entries/8?periodo=2026
[2026-03-06T23:50:07.936Z] GET /api/entries/5?periodo=2026
[2026-03-06T23:50:07.939Z] OPTIONS /api/entries/9?periodo=2026
[2026-03-06T23:50:07.939Z] GET /api/entries/7?periodo=2026
[2026-03-06T23:50:07.941Z] OPTIONS /api/entries/10?periodo=2026
[2026-03-06T23:50:07.942Z] OPTIONS /api/entries/11?periodo=2026
[2026-03-06T23:50:07.942Z] OPTIONS /api/entries/12?periodo=2026
[2026-03-06T23:50:07.942Z] OPTIONS /api/entries/13?periodo=2026
[2026-03-06T23:50:07.942Z] OPTIONS /api/entries/14?periodo=2026
[2026-03-06T23:50:07.943Z] OPTIONS /api/entries/15?periodo=2026
[2026-03-06T23:50:07.943Z] OPTIONS /api/entries/16?periodo=2026
[2026-03-06T23:50:07.943Z] OPTIONS /api/entries/17?periodo=2026
[2026-03-06T23:50:07.943Z] OPTIONS /api/entries/18?periodo=2026
[2026-03-06T23:50:07.960Z] OPTIONS /api/entries/19?periodo=2026
[2026-03-06T23:50:07.960Z] OPTIONS /api/entries/21?periodo=2026
[2026-03-06T23:50:07.961Z] OPTIONS /api/entries/22?periodo=2026
[2026-03-06T23:50:07.961Z] OPTIONS /api/entries/23?periodo=2026
[2026-03-06T23:50:07.961Z] OPTIONS /api/entries/24?periodo=2026
[2026-03-06T23:50:07.961Z] OPTIONS /api/entries/26?periodo=2026
[2026-03-06T23:50:07.961Z] OPTIONS /api/entries/25?periodo=2026
[2026-03-06T23:50:07.961Z] OPTIONS /api/entries/28?periodo=2026
[2026-03-06T23:50:07.961Z] OPTIONS /api/entries/29?periodo=2026
[2026-03-06T23:50:07.961Z] GET /api/entries/8?periodo=2026
[2026-03-06T23:50:07.962Z] OPTIONS /api/entries/31?periodo=2026
[2026-03-06T23:50:07.962Z] OPTIONS /api/entries/32?periodo=2026
[2026-03-06T23:50:07.962Z] OPTIONS /api/entries/30?periodo=2026
[2026-03-06T23:50:07.962Z] OPTIONS /api/entries/33?periodo=2026
[2026-03-06T23:50:07.962Z] OPTIONS /api/entries/34?periodo=2026
[2026-03-06T23:50:07.962Z] OPTIONS /api/entries/35?periodo=2026
[2026-03-06T23:50:07.962Z] GET /api/entries/9?periodo=2026
[2026-03-06T23:50:07.962Z] OPTIONS /api/entries/36?periodo=2026
[2026-03-06T23:50:07.962Z] OPTIONS /api/entries/37?periodo=2026
[2026-03-06T23:50:07.963Z] OPTIONS /api/entries/39?periodo=2026
[2026-03-06T23:50:07.963Z] OPTIONS /api/entries/40?periodo=2026
[2026-03-06T23:50:07.963Z] OPTIONS /api/entries/41?periodo=2026
[2026-03-06T23:50:07.963Z] OPTIONS /api/entries/42?periodo=2026
[2026-03-06T23:50:07.963Z] OPTIONS /api/entries/43?periodo=2026
[2026-03-06T23:50:07.964Z] OPTIONS /api/entries/45?periodo=2026
[2026-03-06T23:50:07.964Z] OPTIONS /api/entries/46?periodo=2026
[2026-03-06T23:50:07.964Z] GET /api/entries/10?periodo=2026
[2026-03-06T23:50:07.964Z] GET /api/entries/11?periodo=2026
[2026-03-06T23:50:07.965Z] GET /api/entries/12?periodo=2026
[2026-03-06T23:50:07.965Z] GET /api/entries/13?periodo=2026
[2026-03-06T23:50:07.966Z] GET /api/entries/14?periodo=2026
[2026-03-06T23:50:07.968Z] GET /api/entries/15?periodo=2026
[2026-03-06T23:50:07.969Z] GET /api/entries/16?periodo=2026
[2026-03-06T23:50:07.970Z] GET /api/entries/17?periodo=2026
[2026-03-06T23:50:07.970Z] OPTIONS /api/entries/47?periodo=2026
[2026-03-06T23:50:07.970Z] GET /api/entries/18?periodo=2026
[2026-03-06T23:50:07.971Z] OPTIONS /api/entries/48?periodo=2026
[2026-03-06T23:50:07.971Z] OPTIONS /api/entries/49?periodo=2026
[2026-03-06T23:50:07.973Z] OPTIONS /api/entries/50?periodo=2026
[2026-03-06T23:50:07.976Z] OPTIONS /api/entries/51?periodo=2026
[2026-03-06T23:50:07.976Z] OPTIONS /api/entries/52?periodo=2026
[2026-03-06T23:50:07.976Z] OPTIONS /api/entries/53?periodo=2026
[2026-03-06T23:50:07.976Z] OPTIONS /api/entries/54?periodo=2026
[2026-03-06T23:50:07.976Z] OPTIONS /api/entries/56?periodo=2026
[2026-03-06T23:50:07.976Z] OPTIONS /api/entries/57?periodo=2026
[2026-03-06T23:50:07.976Z] OPTIONS /api/entries/58?periodo=2026
[2026-03-06T23:50:07.976Z] OPTIONS /api/entries/59?periodo=2026
[2026-03-06T23:50:07.976Z] OPTIONS /api/entries/60?periodo=2026
[2026-03-06T23:50:07.977Z] OPTIONS /api/entries/61?periodo=2026
[2026-03-06T23:50:07.979Z] OPTIONS /api/entries/62?periodo=2026
[2026-03-06T23:50:07.979Z] OPTIONS /api/entries/63?periodo=2026
[2026-03-06T23:50:07.979Z] OPTIONS /api/entries/65?periodo=2026
[2026-03-06T23:50:07.979Z] OPTIONS /api/entries/66?periodo=2026
[2026-03-06T23:50:07.980Z] OPTIONS /api/entries/67?periodo=2026
[2026-03-06T23:50:07.980Z] OPTIONS /api/entries/69?periodo=2026
[2026-03-06T23:50:07.980Z] OPTIONS /api/entries/70?periodo=2026
[2026-03-06T23:50:07.980Z] OPTIONS /api/entries/71?periodo=2026
[2026-03-06T23:50:07.980Z] OPTIONS /api/entries/72?periodo=2026
[2026-03-06T23:50:07.987Z] OPTIONS /api/entries/73?periodo=2026
[2026-03-06T23:50:07.987Z] OPTIONS /api/entries/74?periodo=2026
[2026-03-06T23:50:07.987Z] OPTIONS /api/entries/75?periodo=2026
[2026-03-06T23:50:07.988Z] OPTIONS /api/entries/76?periodo=2026
[2026-03-06T23:50:07.988Z] OPTIONS /api/entries/77?periodo=2026
[2026-03-06T23:50:07.988Z] OPTIONS /api/entries/78?periodo=2026
[2026-03-06T23:50:07.989Z] OPTIONS /api/entries/79?periodo=2026
[2026-03-06T23:50:07.989Z] OPTIONS /api/entries/81?periodo=2026
[2026-03-06T23:50:07.991Z] GET /api/entries/19?periodo=2026
[2026-03-06T23:50:07.992Z] GET /api/entries/22?periodo=2026
[2026-03-06T23:50:07.992Z] GET /api/entries/21?periodo=2026
[2026-03-06T23:50:07.992Z] GET /api/entries/23?periodo=2026
[2026-03-06T23:50:07.993Z] OPTIONS /api/entries/82?periodo=2026
[2026-03-06T23:50:07.993Z] GET /api/entries/24?periodo=2026
[2026-03-06T23:50:07.993Z] GET /api/entries/26?periodo=2026
[2026-03-06T23:50:07.994Z] GET /api/entries/25?periodo=2026
[2026-03-06T23:50:07.994Z] GET /api/entries/28?periodo=2026
[2026-03-06T23:50:07.995Z] GET /api/entries/29?periodo=2026
[2026-03-06T23:50:07.995Z] GET /api/entries/31?periodo=2026
[2026-03-06T23:50:07.995Z] OPTIONS /api/entries/83?periodo=2026
[2026-03-06T23:50:07.995Z] GET /api/entries/32?periodo=2026
[2026-03-06T23:50:07.996Z] GET /api/entries/30?periodo=2026
[2026-03-06T23:50:07.996Z] GET /api/entries/33?periodo=2026
[2026-03-06T23:50:07.997Z] GET /api/entries/34?periodo=2026
[2026-03-06T23:50:07.997Z] OPTIONS /api/entries/84?periodo=2026
[2026-03-06T23:50:07.997Z] GET /api/entries/35?periodo=2026
[2026-03-06T23:50:07.997Z] OPTIONS /api/entries/85?periodo=2026
[2026-03-06T23:50:07.997Z] GET /api/entries/36?periodo=2026
[2026-03-06T23:50:07.998Z] GET /api/entries/37?periodo=2026
[2026-03-06T23:50:07.998Z] GET /api/entries/39?periodo=2026
[2026-03-06T23:50:07.999Z] GET /api/entries/40?periodo=2026
[2026-03-06T23:50:07.999Z] GET /api/entries/41?periodo=2026
[2026-03-06T23:50:08.000Z] GET /api/entries/42?periodo=2026
[2026-03-06T23:50:08.000Z] GET /api/entries/43?periodo=2026
[2026-03-06T23:50:08.000Z] OPTIONS /api/entries/86?periodo=2026
[2026-03-06T23:50:08.001Z] GET /api/entries/45?periodo=2026
[2026-03-06T23:50:08.001Z] OPTIONS /api/entries/87?periodo=2026
[2026-03-06T23:50:08.001Z] GET /api/entries/46?periodo=2026
[2026-03-06T23:50:08.002Z] OPTIONS /api/entries/92?periodo=2026
[2026-03-06T23:50:08.002Z] OPTIONS /api/entries/89?periodo=2026
[2026-03-06T23:50:08.002Z] OPTIONS /api/entries/91?periodo=2026
[2026-03-06T23:50:08.002Z] OPTIONS /api/entries/93?periodo=2026
[2026-03-06T23:50:08.002Z] OPTIONS /api/entries/95?periodo=2026
[2026-03-06T23:50:08.002Z] OPTIONS /api/entries/96?periodo=2026
[2026-03-06T23:50:08.002Z] OPTIONS /api/entries/99?periodo=2026
[2026-03-06T23:50:08.002Z] OPTIONS /api/entries/97?periodo=2026
[2026-03-06T23:50:08.002Z] OPTIONS /api/entries/98?periodo=2026
[2026-03-06T23:50:08.002Z] OPTIONS /api/entries/100?periodo=2026
[2026-03-06T23:50:08.002Z] OPTIONS /api/entries/101?periodo=2026
[2026-03-06T23:50:08.002Z] OPTIONS /api/entries/102?periodo=2026
[2026-03-06T23:50:08.002Z] OPTIONS /api/entries/103?periodo=2026
[2026-03-06T23:50:08.003Z] OPTIONS /api/entries/104?periodo=2026
[2026-03-06T23:50:08.003Z] OPTIONS /api/entries/107?periodo=2026
[2026-03-06T23:50:08.003Z] OPTIONS /api/entries/108?periodo=2026
[2026-03-06T23:50:08.004Z] OPTIONS /api/entries/110?periodo=2026
[2026-03-06T23:50:08.004Z] OPTIONS /api/entries/111?periodo=2026
[2026-03-06T23:50:08.004Z] OPTIONS /api/entries/112?periodo=2026
[2026-03-06T23:50:08.004Z] OPTIONS /api/entries/113?periodo=2026
[2026-03-06T23:50:08.005Z] OPTIONS /api/entries/114?periodo=2026
[2026-03-06T23:50:08.006Z] OPTIONS /api/entries/115?periodo=2026
[2026-03-06T23:50:08.006Z] OPTIONS /api/entries/116?periodo=2026
[2026-03-06T23:50:08.006Z] OPTIONS /api/entries/117?periodo=2026
[2026-03-06T23:50:08.006Z] OPTIONS /api/entries/118?periodo=2026
